,Datum,Tijd,Parameter,Locatie,Waarde,Verwachting,Eenheid,Windrichting,Windrichting eenheid,Bemonsteringshoogte,Referentievlak,Unnamed: 11
169,29-4-2021,17:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,9.33,,m/s,297.5,graden,2910.0,NVT,
170,29-4-2021,17:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.96,,m/s,301.6,graden,2910.0,NVT,
171,29-4-2021,18:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.86,,m/s,306.1,graden,2910.0,NVT,
172,29-4-2021,18:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.74,,m/s,305.8,graden,2910.0,NVT,
173,29-4-2021,18:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.1,,m/s,308.0,graden,2910.0,NVT,
174,29-4-2021,18:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.22,,m/s,303.5,graden,2910.0,NVT,
175,29-4-2021,18:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.34,,m/s,300.7,graden,2910.0,NVT,
176,29-4-2021,18:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.52,,m/s,297.1,graden,2910.0,NVT,
177,29-4-2021,19:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.79,,m/s,299.9,graden,2910.0,NVT,
178,29-4-2021,19:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.74,,m/s,302.6,graden,2910.0,NVT,
179,29-4-2021,19:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.1,,m/s,302.6,graden,2910.0,NVT,
180,29-4-2021,19:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.27,,m/s,300.3,graden,2910.0,NVT,
181,29-4-2021,19:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.12,,m/s,299.0,graden,2910.0,NVT,
182,29-4-2021,19:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.21,,m/s,295.8,graden,2910.0,NVT,
183,29-4-2021,20:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.12,,m/s,296.6,graden,2910.0,NVT,
184,29-4-2021,20:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.12,,m/s,294.7,graden,2910.0,NVT,
185,29-4-2021,20:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.5,,m/s,298.6,graden,2910.0,NVT,
186,29-4-2021,20:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.21,,m/s,295.5,graden,2910.0,NVT,
187,29-4-2021,20:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.99,,m/s,296.1,graden,2910.0,NVT,
188,29-4-2021,20:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.52,,m/s,291.9,graden,2910.0,NVT,
189,29-4-2021,21:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.01,,m/s,294.8,graden,2910.0,NVT,
190,29-4-2021,21:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.04,,m/s,293.4,graden,2910.0,NVT,
191,29-4-2021,21:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.12,,m/s,293.1,graden,2910.0,NVT,
192,29-4-2021,21:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.97,,m/s,290.9,graden,2910.0,NVT,
193,29-4-2021,21:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,8.01,,m/s,292.5,graden,2910.0,NVT,
194,29-4-2021,21:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.71,,m/s,290.2,graden,2910.0,NVT,
195,29-4-2021,22:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.77,,m/s,294.9,graden,2910.0,NVT,
196,29-4-2021,22:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.87,,m/s,296.0,graden,2910.0,NVT,
197,29-4-2021,22:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.77,,m/s,298.9,graden,2910.0,NVT,
198,29-4-2021,22:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.38,,m/s,300.9,graden,2910.0,NVT,
199,29-4-2021,22:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.04,,m/s,304.2,graden,2910.0,NVT,
200,29-4-2021,22:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.47,,m/s,305.9,graden,2910.0,NVT,
201,29-4-2021,23:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.66,,m/s,304.1,graden,2910.0,NVT,
202,29-4-2021,23:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.18,,m/s,301.8,graden,2910.0,NVT,
203,29-4-2021,23:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.73,,m/s,299.7,graden,2910.0,NVT,
204,29-4-2021,23:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.99,,m/s,299.9,graden,2910.0,NVT,
205,29-4-2021,23:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.94,,m/s,301.5,graden,2910.0,NVT,
206,29-4-2021,23:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.38,,m/s,302.3,graden,2910.0,NVT,
207,30-4-2021,00:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.5,,m/s,295.6,graden,2910.0,NVT,
208,30-4-2021,00:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.66,,m/s,295.7,graden,2910.0,NVT,
209,30-4-2021,00:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.31,,m/s,295.0,graden,2910.0,NVT,
210,30-4-2021,00:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.59,,m/s,298.0,graden,2910.0,NVT,
211,30-4-2021,00:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.54,,m/s,298.1,graden,2910.0,NVT,
212,30-4-2021,00:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.61,,m/s,300.7,graden,2910.0,NVT,
213,30-4-2021,01:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.19,,m/s,297.5,graden,2910.0,NVT,
214,30-4-2021,01:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.19,,m/s,305.9,graden,2910.0,NVT,
215,30-4-2021,01:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.93,,m/s,303.5,graden,2910.0,NVT,
216,30-4-2021,01:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.46,,m/s,305.7,graden,2910.0,NVT,
217,30-4-2021,01:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.26,,m/s,302.2,graden,2910.0,NVT,
218,30-4-2021,01:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.04,,m/s,302.7,graden,2910.0,NVT,
219,30-4-2021,02:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.44,,m/s,306.0,graden,2910.0,NVT,
220,30-4-2021,02:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.14,,m/s,305.0,graden,2910.0,NVT,
221,30-4-2021,02:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.24,,m/s,305.3,graden,2910.0,NVT,
222,30-4-2021,02:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.19,,m/s,307.5,graden,2910.0,NVT,
223,30-4-2021,02:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.87,,m/s,309.8,graden,2910.0,NVT,
224,30-4-2021,02:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.74,,m/s,307.7,graden,2910.0,NVT,
225,30-4-2021,03:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.72,,m/s,307.9,graden,2910.0,NVT,
226,30-4-2021,03:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.21,,m/s,306.5,graden,2910.0,NVT,
227,30-4-2021,03:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.24,,m/s,307.9,graden,2910.0,NVT,
228,30-4-2021,03:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.98,,m/s,306.8,graden,2910.0,NVT,
229,30-4-2021,03:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.04,,m/s,306.8,graden,2910.0,NVT,
230,30-4-2021,03:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.78,,m/s,307.4,graden,2910.0,NVT,
231,30-4-2021,04:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.71,,m/s,306.8,graden,2910.0,NVT,
232,30-4-2021,04:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.8100000000000005,,m/s,307.4,graden,2910.0,NVT,
233,30-4-2021,04:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.05,,m/s,307.2,graden,2910.0,NVT,
234,30-4-2021,04:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.83,,m/s,311.4,graden,2910.0,NVT,
235,30-4-2021,04:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.19,,m/s,312.0,graden,2910.0,NVT,
236,30-4-2021,04:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.55,,m/s,311.0,graden,2910.0,NVT,
237,30-4-2021,05:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.72,,m/s,312.1,graden,2910.0,NVT,
238,30-4-2021,05:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.32,,m/s,314.4,graden,2910.0,NVT,
239,30-4-2021,05:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.71,,m/s,313.2,graden,2910.0,NVT,
240,30-4-2021,05:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.53,,m/s,315.7,graden,2910.0,NVT,
241,30-4-2021,05:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.8,,m/s,316.3,graden,2910.0,NVT,
242,30-4-2021,05:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.79,,m/s,309.9,graden,2910.0,NVT,
243,30-4-2021,06:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.36,,m/s,313.5,graden,2910.0,NVT,
244,30-4-2021,06:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.62,,m/s,310.0,graden,2910.0,NVT,
245,30-4-2021,06:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.82,,m/s,314.5,graden,2910.0,NVT,
246,30-4-2021,06:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.5600000000000005,,m/s,312.8,graden,2910.0,NVT,
247,30-4-2021,06:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.63,,m/s,316.1,graden,2910.0,NVT,
248,30-4-2021,06:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.98,,m/s,322.9,graden,2910.0,NVT,
249,30-4-2021,07:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.71,,m/s,331.2,graden,2910.0,NVT,
250,30-4-2021,07:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.38,,m/s,329.6,graden,2910.0,NVT,
251,30-4-2021,07:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.51,,m/s,322.8,graden,2910.0,NVT,
252,30-4-2021,07:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.53,,m/s,323.1,graden,2910.0,NVT,
253,30-4-2021,07:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.67,,m/s,320.7,graden,2910.0,NVT,
254,30-4-2021,07:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.62,,m/s,317.9,graden,2910.0,NVT,
255,30-4-2021,08:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.77,,m/s,315.5,graden,2910.0,NVT,
256,30-4-2021,08:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.73,,m/s,319.3,graden,2910.0,NVT,
257,30-4-2021,08:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.54,,m/s,314.7,graden,2910.0,NVT,
258,30-4-2021,08:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.62,,m/s,317.2,graden,2910.0,NVT,
259,30-4-2021,08:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.47,,m/s,321.4,graden,2910.0,NVT,
260,30-4-2021,08:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.53,,m/s,317.4,graden,2910.0,NVT,
261,30-4-2021,09:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.54,,m/s,317.0,graden,2910.0,NVT,
262,30-4-2021,09:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.51,,m/s,321.9,graden,2910.0,NVT,
263,30-4-2021,09:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.38,,m/s,323.6,graden,2910.0,NVT,
264,30-4-2021,09:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.44,,m/s,324.2,graden,2910.0,NVT,
265,30-4-2021,09:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.47,,m/s,317.9,graden,2910.0,NVT,
266,30-4-2021,09:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.39,,m/s,319.8,graden,2910.0,NVT,
267,30-4-2021,10:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.25,,m/s,320.9,graden,2910.0,NVT,
268,30-4-2021,10:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.21,,m/s,325.5,graden,2910.0,NVT,
269,30-4-2021,10:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.92,,m/s,329.0,graden,2910.0,NVT,
270,30-4-2021,10:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.8,,m/s,326.3,graden,2910.0,NVT,
271,30-4-2021,10:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.36,,m/s,320.8,graden,2910.0,NVT,
272,30-4-2021,10:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.49,,m/s,318.8,graden,2910.0,NVT,
273,30-4-2021,11:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.34,,m/s,320.6,graden,2910.0,NVT,
274,30-4-2021,11:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.12,,m/s,323.6,graden,2910.0,NVT,
275,30-4-2021,11:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.99,,m/s,325.9,graden,2910.0,NVT,
276,30-4-2021,11:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.92,,m/s,326.6,graden,2910.0,NVT,
277,30-4-2021,11:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.73,,m/s,327.2,graden,2910.0,NVT,
278,30-4-2021,11:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.01,,m/s,323.6,graden,2910.0,NVT,
279,30-4-2021,12:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.9699999999999998,,m/s,324.1,graden,2910.0,NVT,
280,30-4-2021,12:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.99,,m/s,325.1,graden,2910.0,NVT,
281,30-4-2021,12:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.88,,m/s,322.2,graden,2910.0,NVT,
282,30-4-2021,12:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.77,,m/s,324.1,graden,2910.0,NVT,
283,30-4-2021,12:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.85,,m/s,325.7,graden,2910.0,NVT,
284,30-4-2021,12:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.08,,m/s,326.3,graden,2910.0,NVT,
285,30-4-2021,13:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.12,,m/s,325.8,graden,2910.0,NVT,
286,30-4-2021,13:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.92,,m/s,328.2,graden,2910.0,NVT,
287,30-4-2021,13:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.1,,m/s,330.5,graden,2910.0,NVT,
288,30-4-2021,13:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.1,,m/s,327.5,graden,2910.0,NVT,
289,30-4-2021,13:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.1,,m/s,329.6,graden,2910.0,NVT,
290,30-4-2021,13:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.21,,m/s,328.6,graden,2910.0,NVT,
291,30-4-2021,14:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.18,,m/s,328.5,graden,2910.0,NVT,
292,30-4-2021,14:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.85,,m/s,336.2,graden,2910.0,NVT,
293,30-4-2021,14:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.73,,m/s,330.6,graden,2910.0,NVT,
294,30-4-2021,14:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.8,,m/s,328.9,graden,2910.0,NVT,
295,30-4-2021,14:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.87,,m/s,329.3,graden,2910.0,NVT,
296,30-4-2021,14:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.9,,m/s,334.3,graden,2910.0,NVT,
297,30-4-2021,15:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.8,,m/s,332.1,graden,2910.0,NVT,
298,30-4-2021,15:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.64,,m/s,329.8,graden,2910.0,NVT,
299,30-4-2021,15:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.68,,m/s,328.8,graden,2910.0,NVT,
300,30-4-2021,15:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.44,,m/s,327.6,graden,2910.0,NVT,
301,30-4-2021,15:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.61,,m/s,327.2,graden,2910.0,NVT,
302,30-4-2021,15:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.68,,m/s,319.9,graden,2910.0,NVT,
303,30-4-2021,16:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.49,,m/s,321.7,graden,2910.0,NVT,
304,30-4-2021,16:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.09,,m/s,323.0,graden,2910.0,NVT,
305,30-4-2021,16:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.35,,m/s,324.7,graden,2910.0,NVT,
306,30-4-2021,16:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.13,,m/s,319.1,graden,2910.0,NVT,
307,30-4-2021,16:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.33,,m/s,322.2,graden,2910.0,NVT,
308,30-4-2021,16:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.46,,m/s,318.5,graden,2910.0,NVT,
309,30-4-2021,17:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.44,,m/s,317.8,graden,2910.0,NVT,
310,30-4-2021,17:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.5700000000000003,,m/s,320.7,graden,2910.0,NVT,
311,30-4-2021,17:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.16,,m/s,320.3,graden,2910.0,NVT,
312,30-4-2021,17:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.37,,m/s,322.3,graden,2910.0,NVT,
313,30-4-2021,17:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.24,,m/s,316.5,graden,2910.0,NVT,
314,30-4-2021,17:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.51,,m/s,309.8,graden,2910.0,NVT,
315,30-4-2021,18:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.44,,m/s,308.1,graden,2910.0,NVT,
316,30-4-2021,18:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.59,,m/s,307.1,graden,2910.0,NVT,
317,30-4-2021,18:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.88,,m/s,301.8,graden,2910.0,NVT,
318,30-4-2021,18:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.3,,m/s,304.7,graden,2910.0,NVT,
319,30-4-2021,18:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.42,,m/s,311.9,graden,2910.0,NVT,
320,30-4-2021,18:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.39,,m/s,315.5,graden,2910.0,NVT,
321,30-4-2021,19:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.1,,m/s,315.7,graden,2910.0,NVT,
322,30-4-2021,19:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.99,,m/s,315.1,graden,2910.0,NVT,
323,30-4-2021,19:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.79,,m/s,316.6,graden,2910.0,NVT,
324,30-4-2021,19:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.9699999999999998,,m/s,310.5,graden,2910.0,NVT,
325,30-4-2021,19:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.85,,m/s,305.0,graden,2910.0,NVT,
326,30-4-2021,19:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.83,,m/s,308.8,graden,2910.0,NVT,
327,30-4-2021,20:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.66,,m/s,316.6,graden,2910.0,NVT,
328,30-4-2021,20:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.33,,m/s,316.6,graden,2910.0,NVT,
329,30-4-2021,20:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.33,,m/s,317.2,graden,2910.0,NVT,
330,30-4-2021,20:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.35,,m/s,313.9,graden,2910.0,NVT,
331,30-4-2021,20:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.49,,m/s,316.4,graden,2910.0,NVT,
332,30-4-2021,20:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.51,,m/s,323.8,graden,2910.0,NVT,
333,30-4-2021,21:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.16,,m/s,322.3,graden,2910.0,NVT,
334,30-4-2021,21:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.04,,m/s,319.7,graden,2910.0,NVT,
335,30-4-2021,21:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.83,,m/s,315.9,graden,2910.0,NVT,
336,30-4-2021,21:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.96,,m/s,320.2,graden,2910.0,NVT,
337,30-4-2021,21:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.55,,m/s,327.2,graden,2910.0,NVT,
338,30-4-2021,21:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.54,,m/s,323.4,graden,2910.0,NVT,
339,30-4-2021,22:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.63,,m/s,321.0,graden,2910.0,NVT,
340,30-4-2021,22:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.39,,m/s,306.9,graden,2910.0,NVT,
341,30-4-2021,22:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.83,,m/s,296.6,graden,2910.0,NVT,
342,30-4-2021,22:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.2,,m/s,284.0,graden,2910.0,NVT,
343,30-4-2021,22:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.83,,m/s,280.6,graden,2910.0,NVT,
344,30-4-2021,22:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.88,,m/s,285.1,graden,2910.0,NVT,
345,30-4-2021,23:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.14,,m/s,281.4,graden,2910.0,NVT,
346,30-4-2021,23:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.03,,m/s,278.5,graden,2910.0,NVT,
347,30-4-2021,23:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.34,,m/s,278.0,graden,2910.0,NVT,
348,30-4-2021,23:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.2,,m/s,277.7,graden,2910.0,NVT,
