Datum;Tijd;Parameter;Locatie;Waarde;Verwachting;Eenheid;Windrichting;Windrichting eenheid;Bemonsteringshoogte;Referentievlak;
29-4-2021;21:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.04;;m/s;293.40;graden;2910;NVT;
29-4-2021;21:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.12;;m/s;293.10;graden;2910;NVT;
29-4-2021;21:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.97;;m/s;290.90;graden;2910;NVT;
29-4-2021;21:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.01;;m/s;292.50;graden;2910;NVT;
29-4-2021;21:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.71;;m/s;290.20;graden;2910;NVT;
29-4-2021;22:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.77;;m/s;294.90;graden;2910;NVT;
29-4-2021;22:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.87;;m/s;296.00;graden;2910;NVT;
29-4-2021;22:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.77;;m/s;298.90;graden;2910;NVT;
29-4-2021;22:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.38;;m/s;300.90;graden;2910;NVT;
29-4-2021;22:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.04;;m/s;304.20;graden;2910;NVT;
29-4-2021;22:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.47;;m/s;305.90;graden;2910;NVT;
29-4-2021;23:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.66;;m/s;304.10;graden;2910;NVT;
29-4-2021;23:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.18;;m/s;301.80;graden;2910;NVT;
29-4-2021;23:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.73;;m/s;299.70;graden;2910;NVT;
29-4-2021;23:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.99;;m/s;299.90;graden;2910;NVT;
29-4-2021;23:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.94;;m/s;301.50;graden;2910;NVT;
29-4-2021;23:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.38;;m/s;302.30;graden;2910;NVT;
30-4-2021;00:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.50;;m/s;295.60;graden;2910;NVT;
30-4-2021;00:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.66;;m/s;295.70;graden;2910;NVT;
30-4-2021;00:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.31;;m/s;295.00;graden;2910;NVT;
30-4-2021;00:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.59;;m/s;298.00;graden;2910;NVT;
30-4-2021;00:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.54;;m/s;298.10;graden;2910;NVT;
30-4-2021;00:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.61;;m/s;300.70;graden;2910;NVT;
30-4-2021;01:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.19;;m/s;297.50;graden;2910;NVT;
30-4-2021;01:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.19;;m/s;305.90;graden;2910;NVT;
30-4-2021;01:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.93;;m/s;303.50;graden;2910;NVT;
30-4-2021;01:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.46;;m/s;305.70;graden;2910;NVT;
30-4-2021;01:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.26;;m/s;302.20;graden;2910;NVT;
30-4-2021;01:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.04;;m/s;302.70;graden;2910;NVT;
30-4-2021;02:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.44;;m/s;306.00;graden;2910;NVT;
30-4-2021;02:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.14;;m/s;305.00;graden;2910;NVT;
30-4-2021;02:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.24;;m/s;305.30;graden;2910;NVT;
30-4-2021;02:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.19;;m/s;307.50;graden;2910;NVT;
30-4-2021;02:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.87;;m/s;309.80;graden;2910;NVT;
30-4-2021;02:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.74;;m/s;307.70;graden;2910;NVT;
30-4-2021;03:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.72;;m/s;307.90;graden;2910;NVT;
30-4-2021;03:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.21;;m/s;306.50;graden;2910;NVT;
30-4-2021;03:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.24;;m/s;307.90;graden;2910;NVT;
30-4-2021;03:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.98;;m/s;306.80;graden;2910;NVT;
30-4-2021;03:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.04;;m/s;306.80;graden;2910;NVT;
30-4-2021;03:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.78;;m/s;307.40;graden;2910;NVT;
30-4-2021;04:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.71;;m/s;306.80;graden;2910;NVT;
30-4-2021;04:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.81;;m/s;307.40;graden;2910;NVT;
30-4-2021;04:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.05;;m/s;307.20;graden;2910;NVT;
30-4-2021;04:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.83;;m/s;311.40;graden;2910;NVT;
30-4-2021;04:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.19;;m/s;312.00;graden;2910;NVT;
30-4-2021;04:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.55;;m/s;311.00;graden;2910;NVT;
30-4-2021;05:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.72;;m/s;312.10;graden;2910;NVT;
30-4-2021;05:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.32;;m/s;314.40;graden;2910;NVT;
30-4-2021;05:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.71;;m/s;313.20;graden;2910;NVT;
30-4-2021;05:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.53;;m/s;315.70;graden;2910;NVT;
30-4-2021;05:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.80;;m/s;316.30;graden;2910;NVT;
30-4-2021;05:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.79;;m/s;309.90;graden;2910;NVT;
30-4-2021;06:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.36;;m/s;313.50;graden;2910;NVT;
30-4-2021;06:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.62;;m/s;310.00;graden;2910;NVT;
30-4-2021;06:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.82;;m/s;314.50;graden;2910;NVT;
30-4-2021;06:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.56;;m/s;312.80;graden;2910;NVT;
30-4-2021;06:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.63;;m/s;316.10;graden;2910;NVT;
30-4-2021;06:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.98;;m/s;322.90;graden;2910;NVT;
30-4-2021;07:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.71;;m/s;331.20;graden;2910;NVT;
30-4-2021;07:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.38;;m/s;329.60;graden;2910;NVT;
30-4-2021;07:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.51;;m/s;322.80;graden;2910;NVT;
30-4-2021;07:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.53;;m/s;323.10;graden;2910;NVT;
30-4-2021;07:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.67;;m/s;320.70;graden;2910;NVT;
30-4-2021;07:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.62;;m/s;317.90;graden;2910;NVT;
30-4-2021;08:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.77;;m/s;315.50;graden;2910;NVT;
30-4-2021;08:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.73;;m/s;319.30;graden;2910;NVT;
30-4-2021;08:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.54;;m/s;314.70;graden;2910;NVT;
30-4-2021;08:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.62;;m/s;317.20;graden;2910;NVT;
30-4-2021;08:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.47;;m/s;321.40;graden;2910;NVT;
30-4-2021;08:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.53;;m/s;317.40;graden;2910;NVT;
30-4-2021;09:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.54;;m/s;317.00;graden;2910;NVT;
30-4-2021;09:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.51;;m/s;321.90;graden;2910;NVT;
30-4-2021;09:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.38;;m/s;323.60;graden;2910;NVT;
30-4-2021;09:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.44;;m/s;324.20;graden;2910;NVT;
30-4-2021;09:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.47;;m/s;317.90;graden;2910;NVT;
30-4-2021;09:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.39;;m/s;319.80;graden;2910;NVT;
30-4-2021;10:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.25;;m/s;320.90;graden;2910;NVT;
30-4-2021;10:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.21;;m/s;325.50;graden;2910;NVT;
30-4-2021;10:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.92;;m/s;329.00;graden;2910;NVT;
30-4-2021;10:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.80;;m/s;326.30;graden;2910;NVT;
30-4-2021;10:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.36;;m/s;320.80;graden;2910;NVT;
30-4-2021;10:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.49;;m/s;318.80;graden;2910;NVT;
30-4-2021;11:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.34;;m/s;320.60;graden;2910;NVT;
30-4-2021;11:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.12;;m/s;323.60;graden;2910;NVT;
30-4-2021;11:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.99;;m/s;325.90;graden;2910;NVT;
30-4-2021;11:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.92;;m/s;326.60;graden;2910;NVT;
30-4-2021;11:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.73;;m/s;327.20;graden;2910;NVT;
30-4-2021;11:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.01;;m/s;323.60;graden;2910;NVT;
30-4-2021;12:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.97;;m/s;324.10;graden;2910;NVT;
30-4-2021;12:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.99;;m/s;325.10;graden;2910;NVT;
30-4-2021;12:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.88;;m/s;322.20;graden;2910;NVT;
30-4-2021;12:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.77;;m/s;324.10;graden;2910;NVT;
30-4-2021;12:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.85;;m/s;325.70;graden;2910;NVT;
30-4-2021;12:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.08;;m/s;326.30;graden;2910;NVT;
30-4-2021;13:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.12;;m/s;325.80;graden;2910;NVT;
30-4-2021;13:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.92;;m/s;328.20;graden;2910;NVT;
30-4-2021;13:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.10;;m/s;330.50;graden;2910;NVT;
30-4-2021;13:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.10;;m/s;327.50;graden;2910;NVT;
30-4-2021;13:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.10;;m/s;329.60;graden;2910;NVT;
30-4-2021;13:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.21;;m/s;328.60;graden;2910;NVT;
30-4-2021;14:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.18;;m/s;328.50;graden;2910;NVT;
30-4-2021;14:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.85;;m/s;336.20;graden;2910;NVT;
30-4-2021;14:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.73;;m/s;330.60;graden;2910;NVT;
30-4-2021;14:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.80;;m/s;328.90;graden;2910;NVT;
30-4-2021;14:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.87;;m/s;329.30;graden;2910;NVT;
30-4-2021;14:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.90;;m/s;334.30;graden;2910;NVT;
30-4-2021;15:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.80;;m/s;332.10;graden;2910;NVT;
30-4-2021;15:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.64;;m/s;329.80;graden;2910;NVT;
30-4-2021;15:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.68;;m/s;328.80;graden;2910;NVT;
30-4-2021;15:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.44;;m/s;327.60;graden;2910;NVT;
30-4-2021;15:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.61;;m/s;327.20;graden;2910;NVT;
30-4-2021;15:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.68;;m/s;319.90;graden;2910;NVT;
30-4-2021;16:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.49;;m/s;321.70;graden;2910;NVT;
30-4-2021;16:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.09;;m/s;323.00;graden;2910;NVT;
30-4-2021;16:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.35;;m/s;324.70;graden;2910;NVT;
30-4-2021;16:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.13;;m/s;319.10;graden;2910;NVT;
30-4-2021;16:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.33;;m/s;322.20;graden;2910;NVT;
30-4-2021;16:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.46;;m/s;318.50;graden;2910;NVT;
30-4-2021;17:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.44;;m/s;317.80;graden;2910;NVT;
30-4-2021;17:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.57;;m/s;320.70;graden;2910;NVT;
30-4-2021;17:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.16;;m/s;320.30;graden;2910;NVT;
30-4-2021;17:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.37;;m/s;322.30;graden;2910;NVT;
30-4-2021;17:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.24;;m/s;316.50;graden;2910;NVT;
30-4-2021;17:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.51;;m/s;309.80;graden;2910;NVT;
30-4-2021;18:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.44;;m/s;308.10;graden;2910;NVT;
30-4-2021;18:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.59;;m/s;307.10;graden;2910;NVT;
30-4-2021;18:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.88;;m/s;301.80;graden;2910;NVT;
30-4-2021;18:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.30;;m/s;304.70;graden;2910;NVT;
30-4-2021;18:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.42;;m/s;311.90;graden;2910;NVT;
30-4-2021;18:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.39;;m/s;315.50;graden;2910;NVT;
30-4-2021;19:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.10;;m/s;315.70;graden;2910;NVT;
30-4-2021;19:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.99;;m/s;315.10;graden;2910;NVT;
30-4-2021;19:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.79;;m/s;316.60;graden;2910;NVT;
30-4-2021;19:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.97;;m/s;310.50;graden;2910;NVT;
30-4-2021;19:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.85;;m/s;305.00;graden;2910;NVT;
30-4-2021;19:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.83;;m/s;308.80;graden;2910;NVT;
30-4-2021;20:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.66;;m/s;316.60;graden;2910;NVT;
30-4-2021;20:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.33;;m/s;316.60;graden;2910;NVT;
30-4-2021;20:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.33;;m/s;317.20;graden;2910;NVT;
30-4-2021;20:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.35;;m/s;313.90;graden;2910;NVT;
30-4-2021;20:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.49;;m/s;316.40;graden;2910;NVT;
30-4-2021;20:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.51;;m/s;323.80;graden;2910;NVT;
30-4-2021;21:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.16;;m/s;322.30;graden;2910;NVT;
30-4-2021;21:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.04;;m/s;319.70;graden;2910;NVT;
30-4-2021;21:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.83;;m/s;315.90;graden;2910;NVT;
30-4-2021;21:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.96;;m/s;320.20;graden;2910;NVT;
30-4-2021;21:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.55;;m/s;327.20;graden;2910;NVT;
30-4-2021;21:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.54;;m/s;323.40;graden;2910;NVT;
30-4-2021;22:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.63;;m/s;321.00;graden;2910;NVT;
30-4-2021;22:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.39;;m/s;306.90;graden;2910;NVT;
30-4-2021;22:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.83;;m/s;296.60;graden;2910;NVT;
30-4-2021;22:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.20;;m/s;284.00;graden;2910;NVT;
30-4-2021;22:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.83;;m/s;280.60;graden;2910;NVT;
30-4-2021;22:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.88;;m/s;285.10;graden;2910;NVT;
30-4-2021;23:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.14;;m/s;281.40;graden;2910;NVT;
30-4-2021;23:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.03;;m/s;278.50;graden;2910;NVT;
30-4-2021;23:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.34;;m/s;278.00;graden;2910;NVT;
30-4-2021;23:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.20;;m/s;277.70;graden;2910;NVT;
30-4-2021;23:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.21;;m/s;279.10;graden;2910;NVT;
30-4-2021;23:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.29;;m/s;279.90;graden;2910;NVT;
1-5-2021;00:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.51;;m/s;281.70;graden;2910;NVT;
1-5-2021;00:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.06;;m/s;285.60;graden;2910;NVT;
1-5-2021;00:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.08;;m/s;286.00;graden;2910;NVT;
1-5-2021;00:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.27;;m/s;287.60;graden;2910;NVT;
1-5-2021;00:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.21;;m/s;283.50;graden;2910;NVT;
1-5-2021;00:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.46;;m/s;285.40;graden;2910;NVT;
1-5-2021;01:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.21;;m/s;286.80;graden;2910;NVT;
1-5-2021;01:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.30;;m/s;287.40;graden;2910;NVT;
1-5-2021;01:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.39;;m/s;285.60;graden;2910;NVT;
1-5-2021;01:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.23;;m/s;283.20;graden;2910;NVT;
1-5-2021;01:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.12;;m/s;276.20;graden;2910;NVT;
1-5-2021;01:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.36;;m/s;280.10;graden;2910;NVT;
1-5-2021;02:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.69;;m/s;271.90;graden;2910;NVT;
1-5-2021;02:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.38;;m/s;284.40;graden;2910;NVT;
1-5-2021;02:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.27;;m/s;278.30;graden;2910;NVT;
1-5-2021;02:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.62;;m/s;280.50;graden;2910;NVT;
1-5-2021;02:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.82;;m/s;271.50;graden;2910;NVT;
1-5-2021;02:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.82;;m/s;278.20;graden;2910;NVT;
1-5-2021;03:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.82;;m/s;270.50;graden;2910;NVT;
1-5-2021;03:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.96;;m/s;274.50;graden;2910;NVT;
1-5-2021;03:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.91;;m/s;283.10;graden;2910;NVT;
1-5-2021;03:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.75;;m/s;278.10;graden;2910;NVT;
1-5-2021;03:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.91;;m/s;279.50;graden;2910;NVT;
1-5-2021;03:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.89;;m/s;279.10;graden;2910;NVT;
1-5-2021;04:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.73;;m/s;284.80;graden;2910;NVT;
1-5-2021;04:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.75;;m/s;287.40;graden;2910;NVT;
1-5-2021;04:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.71;;m/s;284.70;graden;2910;NVT;
1-5-2021;04:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.58;;m/s;288.50;graden;2910;NVT;
1-5-2021;04:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.80;;m/s;289.30;graden;2910;NVT;
